Region,Key Apps,Ticket Type,Team,YearWeek,Number,State_Type,Priority,YearWeek1
EMEA,Other,SR,Local,201951,INC8450732,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC7046838,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8051961,Resolved,1,202001
Global - EMEA,Maconomy,SER,Local,201951,INC8088681,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8250619,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8297358,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8325123,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8335740,Resolved,1,202001
Global - EMEA,Maconomy,Incident,GD,201951,INC8339668,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8371581,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8379246,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8381128,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8381164,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8426128,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8433018,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8434869,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8434881,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8439229,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8445621,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8447416,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8447573,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8452271,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201951,INC8452737,Created,1,202001
Global - EMEA,Maconomy,Incident,GD,201951,INC8454223,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8034548,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,Local,201951,INC8042867,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,Local,201951,INC8355667,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8365276,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8369054,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8423340,Created,1,202001
Global - NA,Maconomy (Kantar),Incident,GD,201951,INC8423838,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8424306,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8425318,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8426423,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8426686,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8430876,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8433777,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8435233,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8435288,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8435573,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8436967,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8438290,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8439582,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8440570,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8441311,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8445310,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8445961,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8447194,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8449537,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8449541,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8449607,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8449672,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8449905,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8450168,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8451293,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8452158,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8452405,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201951,INC8454513,Created,1,202001
LATAM,Other,SR,Local,201951,INC8375454,Resolved,1,202001
LATAM,Other,Incident,Local,201951,INC8387390,Resolved,1,202001
LATAM,Other,SR,Local,201951,INC8424380,Created,1,202001
LATAM,Other,SR,Local,201951,INC8428649,Created,1,202001
LATAM,Other,SR,Local,201951,INC8429300,Created,1,202001
LATAM,Other,Incident,Local,201951,INC8430205,Created,1,202001
LATAM,Other,SR,Local,201951,INC8442718,Created,1,202001
NA.,Maconomy (Kantar),SER,GD,201951,INC6711360,Resolved,1,202001
NA.,SAP,SR,Local,201951,INC8427356,Created,1,202001
NA.,SAP,SR,GD,201951,INC8435554,Created,1,202001
NA.,SAP,SR,GD,201951,INC8436851,Created,1,202001
NA.,PeopleSoft,SR,Local,201951,INC8440368,Created,1,202001
NA.,PeopleSoft,SR,GD,201951,INC8441902,Created,1,202001
APAC,Other,SR,GD,201952,INC8455805,Created,1,202001
APAC,Adept,SR,GD,201952,INC8463886,Created,1,202001
EMEA,Other,SR,Local,201952,INC8460848,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201952,INC8143550,Resolved,1,202001
Global - EMEA,Maconomy,SR,GD,201952,INC8455894,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201952,INC8457086,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201952,INC8457962,Created,1,202001
Global - EMEA,Maconomy,SR,GD,201952,INC8464440,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201952,INC8356149,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201952,INC8457004,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,201952,INC8463745,Created,1,202001
LATAM,Tango & Condor,SER,Local,201952,INC7629121,Resolved,1,202001
LATAM,Other,SR,Local,201952,INC8458800,Created,1,202001
LATAM,Other,Incident,Local,201952,INC8458987,Created,1,202001
Global - EMEA,Maconomy,SR,GD,202001,INC8471539,Resolved,1,202001
Global - EMEA,Maconomy,Incident,GD,202001,INC8473818,Created,1,202001
Global - EMEA,Maconomy,Incident,GD,202001,INC8474581,Created,1,202001
Global - EMEA,Maconomy,SR,GD,202001,INC8478051,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,202001,INC8469824,Resolved,1,202001
Global - NA,Maconomy (Kantar),SR,GD,202001,INC8477178,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,202001,INC8477379,Created,1,202001
Global - NA,Maconomy (Kantar),Incident,GD,202001,INC8480238,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,202001,INC8481650,Created,1,202001
Global - NA,Maconomy (Kantar),SR,GD,202001,INC8481798,Created,1,202001
Global - NA,Maconomy (Kantar),Incident,Local,202001,INC8483295,Created,1,202001
LATAM,Tango & Condor,SER,Local,202001,INC8286530,Resolved,1,202001
Global - EMEA,Maconomy - NA,SR,GD,201951,INC8441940,Created,1,202002
Global - NA,Maconomy - NA,SR,Local,201951,INC8446205,Created,1,202002
Global - NA,Maconomy - NA,SR,Local,201951,INC8448836,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,201951,INC8448871,Created,1,202002
APAC,Adept,SR,GD,201952,INC8461549,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,201952,INC8460767,Created,1,202002
LATAM,Other - LATAM,Incident,Local,201952,INC8466287,Created,1,202002
APAC,Adept,SR,GD,202001,INC8475706,Created,1,202002
APAC,Adept,SR,GD,202001,INC8481112,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8474437,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8476073,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8476103,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8476304,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8479058,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8480068,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8480876,Created,1,202002
Global - EMEA,HR.net (Talent Tree),SR,Local,202001,INC8483694,Created,1,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202001,INC8485676,Created,1,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202001,INC8485801,Created,1,202002
LATAM,Other - LATAM,SR,Local,202001,INC8476770,Created,1,202002
LATAM,Tango & Condor,Incident,Local,202001,INC8478824,Created,1,202002
APAC,Adept,SER,Local,202002,INC8406297,Resolved,1,202002
APAC,Adept,SR,GD,202002,INC8467430,Resolved,1,202002
APAC,Adept,SER,Local,202002,INC8486833,Created,1,202002
APAC,Adept,SR,GD,202002,INC8487576,Created,1,202002
APAC,Adept,SR,GD,202002,INC8488289,Created,1,202002
APAC,Other - APAC,SR,GD,202002,INC8511727,Created,1,202002
EMEA,Other - EMEA,SR,Local,202002,INC8501482,Created,1,202002
EMEA,Other - EMEA,SR,Local,202002,INC8521439,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8041283,Resolved,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8107454,Resolved,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8276091,Resolved,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8364923,Resolved,1,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202002,INC8486268,Created,1,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202002,INC8488001,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8489045,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8489699,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8490594,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8491946,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8495412,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8499950,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8500465,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8504482,Created,1,202002
Global - EMEA,HR.net (Talent Tree),SR,Local,202002,INC8508663,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8516251,Created,1,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8516600,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8470714,Resolved,1,202002
Global - NA,Maconomy - NA,Incident,GD,202002,INC8490460,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8490726,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8496333,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8498381,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8500958,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8500981,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8504212,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8504754,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8508761,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8515215,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8516269,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8519849,Created,1,202002
Global - NA,Maconomy - NA,SR,GD,202002,INC8520118,Created,1,202002
LATAM,Tango & Condor,SER,Local,202002,INC7996750,Resolved,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8469848,Resolved,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8491510,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8493028,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8493098,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8493159,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8494273,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8500181,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8500626,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8511045,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8515294,Created,1,202002
LATAM,Other - LATAM,SR,Local,202002,INC8522286,Created,1,202002
NA.,Other - NA,SR,Local,202002,INC8278841,Resolved,1,202002
NA.,SAP,SR,Local,202002,INC8493710,Created,1,202002
NA.,SAP,SR,Local,202002,INC8494075,Created,1,202002
NA.,Maconomy - NA,SR,GD,202002,INC8498464,Created,1,202002
NA.,SAP,SR,Local,202002,INC8503087,Created,1,202002
EMEA,Other - EMEA,SR,Local,202001,INC8482161,Created,1,202003
Global - EMEA,Maconomy - NA,SR,GD,202001,INC8478491,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202001,INC8483947,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202001,INC8485502,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8497858,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8499026,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8500679,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8516176,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8495619,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8501614,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8505607,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8513236,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8514682,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8521006,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8523022,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8523045,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8523084,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8523168,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202002,INC8524716,Created,1,202003
LATAM,Other - LATAM,Incident,Local,202002,INC8510110,Created,1,202003
LATAM,Tango & Condor,Incident,Local,202002,INC8510306,Created,1,202003
LATAM,Tango & Condor,SR,Local,202002,INC8510705,Created,1,202003
LATAM,Other - LATAM,SR,Local,202002,INC8523749,Created,1,202003
NA.,PeopleSoft Ricochet,Incident,Local,202002,INC8508190,Created,1,202003
NA.,SAP,SR,GD,202002,INC8515128,Created,1,202003
APAC,Adept,SER,Local,202003,INC3858411,Resolved,1,202003
APAC,Adept,SER,GD,202003,INC6172294,Resolved,1,202003
APAC,Adept,SER,Local,202003,INC6871369,Resolved,1,202003
APAC,Adept,SER,Local,202003,INC7832117,Resolved,1,202003
APAC,Adept,SER,Local,202003,INC7859382,Resolved,1,202003
APAC,Adept,SER,Local,202003,INC8254787,Resolved,1,202003
APAC,Adept,SER,Local,202003,INC8261699,Resolved,1,202003
APAC,Adept,SR,GD,202003,INC8430659,Resolved,1,202003
EMEA,Other - EMEA,SR,Local,202003,INC8536542,Created,1,202003
EMEA,Other - EMEA,SR,Local,202003,INC8552210,Created,1,202003
EMEA,Other - EMEA,SR,Local,202003,INC8556543,Created,1,202003
Global - EMEA,Maconomy - EMEA,SER,Local,202003,INC8159575,Resolved,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8256499,Resolved,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8327284,Resolved,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8341791,Resolved,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8359047,Resolved,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8528130,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,Local,202003,INC8530457,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8531519,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8531530,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8531707,Created,1,202003
Global - EMEA,Maconomy - EMEA,Incident,GD,202003,INC8539423,Created,1,202003
Global - EMEA,Maconomy - EMEA,Incident,GD,202003,INC8539444,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8548825,Created,1,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8550382,Created,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077026,Resolved,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077043,Resolved,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077052,Resolved,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077059,Resolved,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077063,Resolved,1,202003
Global - NA,Maconomy - NA,SER,Local,202003,INC8077072,Resolved,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8526394,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8526406,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8530748,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8546704,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8554318,Created,1,202003
Global - NA,Maconomy - NA,SR,GD,202003,INC8557243,Created,1,202003
LATAM,Tango & Condor,SER,Local,202003,INC7954355,Resolved,1,202003
LATAM,Other - LATAM,SR,Local,202003,INC8209277,Resolved,1,202003
LATAM,Other - LATAM,SR,Local,202003,INC8537538,Created,1,202003
LATAM,Other - LATAM,SR,Local,202003,INC8553453,Created,1,202003
NA.,SAP,SR,Local,202003,INC8531177,Created,1,202003
NA.,SAP,SR,Local,202003,INC8532520,Created,1,202003
NA.,SAP,SR,Local,202003,INC8532697,Created,1,202003
NA.,SAP,SR,Local,202003,INC8532827,Created,1,202003
NA.,SAP,SR,Local,202003,INC8533434,Created,1,202003
NA.,SAP,SR,Local,202003,INC8538724,Created,1,202003
NA.,SAP,SR,Local,202003,INC8539655,Created,1,202003
NA.,SAP,SR,Local,202003,INC8546337,Created,1,202003
APAC,Adept,SER,GD,202002,INC8497027,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202002,INC8509743,Created,1,202004
Global - NA,Maconomy - NA,SR,GD,202002,INC8522252,Created,1,202004
NA.,PeopleSoft Ricochet,SR,Local,202002,INC8518222,Created,1,202004
EMEA,Other - EMEA,SR,Local,202003,INC8549279,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8530737,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8531552,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8536198,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8542601,Created,1,202004
Global - EMEA,Maconomy - NA,SR,GD,202003,INC8545480,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8545917,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8556487,Created,1,202004
Global - EMEA,Maconomy - EMEA,SR,GD,202003,INC8557535,Created,1,202004
Global - NA,Maconomy - NA,SR,GD,202003,INC8528037,Created,1,202004
Global - NA,Maconomy - NA,SR,GD,202003,INC8544400,Created,1,202004
Global - NA,Maconomy - NA,SR,GD,202003,INC8553940,Created,1,202004
Global - NA,Maconomy - NA,SR,GD,202003,INC8556550,Created,1,202004
LATAM,Other - LATAM,Incident,Local,202003,INC8526816,Created,1,202004
LATAM,Other - LATAM,SR,Local,202003,INC8532694,Created,1,202004
LATAM,Other - LATAM,SR,Local,202003,INC8546415,Created,1,202004
LATAM,Other - LATAM,SR,Local,202003,INC8546514,Created,1,202004
LATAM,Tango & Condor,SR,Local,202003,INC8547319,Created,1,202004
LATAM,Other - LATAM,Incident,Local,202003,INC8547397,Created,1,202004
LATAM,Other - LATAM,SR,Local,202003,INC8553438,Created,1,202004
LATAM,Other - LATAM,SR,Local,202003,INC8558588,Created,1,202004
